,Date,Open,High,Low,Close,Volume,Date.1
12299,2021-09-12 13:00:00,3436.962158203125,3448.84423828125,3419.544189453125,3425.87353515625,0,2021-09-12 13:00:00
12300,2021-09-12 14:00:00,3426.099365234375,3439.589599609375,3420.35205078125,3420.35205078125,0,2021-09-12 14:00:00
12301,2021-09-12 15:00:00,3419.30078125,3429.521240234375,3397.937744140625,3418.375244140625,0,2021-09-12 15:00:00
12302,2021-09-12 16:00:00,3417.892822265625,3437.609619140625,3409.339111328125,3410.321044921875,0,2021-09-12 16:00:00
12303,2021-09-12 17:00:00,3412.074951171875,3421.372314453125,3404.9560546875,3417.329833984375,0,2021-09-12 17:00:00
12304,2021-09-12 18:00:00,3417.29736328125,3423.232666015625,3400.5703125,3405.560546875,0,2021-09-12 18:00:00
12305,2021-09-12 19:00:00,3405.720458984375,3411.5810546875,3386.970947265625,3406.798583984375,11730944,2021-09-12 19:00:00
12306,2021-09-12 20:00:00,3407.84765625,3434.689697265625,3316.046875,3316.046875,119826432,2021-09-12 20:00:00
12307,2021-09-12 21:00:00,3325.8037109375,3338.407958984375,3310.30224609375,3338.407958984375,0,2021-09-12 21:00:00
12308,2021-09-12 22:00:00,3336.413818359375,3380.96630859375,3336.413818359375,3375.420654296875,0,2021-09-12 22:00:00
12309,2021-09-13 00:00:00,3407.471923828125,3426.502197265625,3385.466796875,3395.341552734375,0,2021-09-13 00:00:00
12310,2021-09-13 01:00:00,3393.260986328125,3396.744140625,3324.784912109375,3329.279052734375,37365760,2021-09-13 01:00:00
12311,2021-09-13 02:00:00,3330.595703125,3343.379150390625,3282.873779296875,3283.418701171875,150702080,2021-09-13 02:00:00
12312,2021-09-13 03:00:00,3289.856689453125,3308.623779296875,3273.517578125,3273.517578125,0,2021-09-13 03:00:00
12313,2021-09-13 04:00:00,3258.95654296875,3285.98876953125,3258.632080078125,3275.416259765625,216852480,2021-09-13 04:00:00
12314,2021-09-13 05:00:00,3278.13720703125,3296.143798828125,3255.775146484375,3276.599609375,583024640,2021-09-13 05:00:00
12315,2021-09-13 06:00:00,3281.5009765625,3286.70703125,3266.540283203125,3280.08154296875,0,2021-09-13 06:00:00
12316,2021-09-13 07:00:00,3280.07470703125,3284.615966796875,3184.761474609375,3202.239501953125,827859968,2021-09-13 07:00:00
12317,2021-09-13 08:00:00,3205.628173828125,3211.232421875,3174.729248046875,3207.0703125,0,2021-09-13 08:00:00
12318,2021-09-13 09:00:00,3205.51220703125,3224.366455078125,3204.259765625,3209.773193359375,0,2021-09-13 09:00:00
12319,2021-09-13 10:00:00,3210.004150390625,3240.81640625,3207.146728515625,3228.698486328125,0,2021-09-13 10:00:00
12320,2021-09-13 11:00:00,3233.336669921875,3253.2666015625,3189.818603515625,3253.2666015625,417429504,2021-09-13 11:00:00
12321,2021-09-13 12:00:00,3253.64794921875,3255.89306640625,3210.10546875,3213.709228515625,0,2021-09-13 12:00:00
12322,2021-09-13 13:00:00,3213.09765625,3373.805419921875,3208.75390625,3331.406005859375,1804607488,2021-09-13 13:00:00
12323,2021-09-13 14:00:00,3318.551025390625,3318.551025390625,3121.51416015625,3186.0498046875,2361163776,2021-09-13 14:00:00
12324,2021-09-13 15:00:00,3182.86962890625,3223.5849609375,3182.86962890625,3207.009765625,468275200,2021-09-13 15:00:00
12325,2021-09-13 16:00:00,3205.428955078125,3212.516845703125,3188.998291015625,3205.98681640625,24436736,2021-09-13 16:00:00
12326,2021-09-13 17:00:00,3209.915771484375,3226.7548828125,3199.52978515625,3219.913330078125,166391808,2021-09-13 17:00:00
12327,2021-09-13 18:00:00,3222.0654296875,3233.969970703125,3210.706787109375,3219.572265625,86276096,2021-09-13 18:00:00
12328,2021-09-13 19:00:00,3223.15869140625,3256.27685546875,3218.46728515625,3256.27685546875,261216256,2021-09-13 19:00:00
12329,2021-09-13 20:00:00,3255.9423828125,3293.12890625,3255.9423828125,3293.12890625,102762496,2021-09-13 20:00:00
12330,2021-09-13 21:00:00,3289.27294921875,3306.113525390625,3272.078369140625,3278.868896484375,0,2021-09-13 21:00:00
12331,2021-09-13 22:00:00,3279.56103515625,3302.5498046875,3274.81005859375,3290.320556640625,183656448,2021-09-13 22:00:00
12332,2021-09-14 00:00:00,3286.31640625,3334.09814453125,3273.630859375,3319.64990234375,403865600,2021-09-14 00:00:00
12333,2021-09-14 01:00:00,3316.303955078125,3335.621337890625,3301.825927734375,3305.10693359375,0,2021-09-14 01:00:00
12334,2021-09-14 02:00:00,3306.12060546875,3309.123779296875,3284.4150390625,3291.280517578125,0,2021-09-14 02:00:00
12335,2021-09-14 03:00:00,3287.976318359375,3317.12548828125,3287.976318359375,3294.8125,0,2021-09-14 03:00:00
12336,2021-09-14 04:00:00,3295.609375,3306.70166015625,3277.39013671875,3280.659423828125,165580800,2021-09-14 04:00:00
12337,2021-09-14 05:00:00,3280.53955078125,3301.019287109375,3280.53955078125,3289.980712890625,0,2021-09-14 05:00:00
12338,2021-09-14 06:00:00,3289.538818359375,3325.797119140625,3283.88427734375,3312.4365234375,131141632,2021-09-14 06:00:00
12339,2021-09-14 07:00:00,3320.453369140625,3334.158447265625,3304.5224609375,3314.39306640625,0,2021-09-14 07:00:00
12340,2021-09-14 08:00:00,3316.605224609375,3356.226318359375,3313.6064453125,3349.080322265625,0,2021-09-14 08:00:00
12341,2021-09-14 09:00:00,3347.390869140625,3359.9921875,3320.631103515625,3326.767333984375,0,2021-09-14 09:00:00
12342,2021-09-14 10:00:00,3327.052978515625,3346.567626953125,3327.052978515625,3345.3701171875,57612288,2021-09-14 10:00:00
12343,2021-09-14 11:00:00,3346.529296875,3349.631103515625,3320.828369140625,3331.393310546875,0,2021-09-14 11:00:00
12344,2021-09-14 12:00:00,3333.131103515625,3354.754638671875,3297.937255859375,3354.754638671875,333774848,2021-09-14 12:00:00
12345,2021-09-14 13:00:00,3352.430908203125,3368.90771484375,3340.2705078125,3340.2705078125,0,2021-09-14 13:00:00
12346,2021-09-14 14:00:00,3342.390869140625,3348.20263671875,3322.94580078125,3348.20263671875,0,2021-09-14 14:00:00
12347,2021-09-14 15:00:00,3346.334716796875,3406.6689453125,3346.334716796875,3391.05419921875,300199936,2021-09-14 15:00:00
12348,2021-09-14 16:00:00,3388.4501953125,3400.4736328125,3373.90478515625,3377.607421875,0,2021-09-14 16:00:00
12349,2021-09-14 17:00:00,3376.111572265625,3385.834716796875,3367.30859375,3384.2900390625,80041984,2021-09-14 17:00:00
12350,2021-09-14 18:00:00,3383.1806640625,3383.1806640625,3345.039306640625,3357.697998046875,56528896,2021-09-14 18:00:00
12351,2021-09-14 19:00:00,3358.163330078125,3367.41357421875,3351.852294921875,3351.852294921875,0,2021-09-14 19:00:00
12352,2021-09-14 20:00:00,3352.1572265625,3387.426025390625,3352.1572265625,3378.750244140625,0,2021-09-14 20:00:00
12353,2021-09-14 21:00:00,3378.771240234375,3379.273193359375,3336.74609375,3356.007080078125,0,2021-09-14 21:00:00
12354,2021-09-14 22:00:00,3351.88330078125,3425.3173828125,3344.678955078125,3425.3173828125,447762432,2021-09-14 22:00:00
12355,2021-09-15 00:00:00,3431.21728515625,3448.36279296875,3404.760009765625,3404.760009765625,122249216,2021-09-15 00:00:00
12356,2021-09-15 01:00:00,3403.66748046875,3418.83447265625,3393.89599609375,3397.992431640625,0,2021-09-15 01:00:00
12357,2021-09-15 02:00:00,3401.828857421875,3423.438232421875,3391.74462890625,3415.0498046875,0,2021-09-15 02:00:00
12358,2021-09-15 03:00:00,3418.1591796875,3418.1591796875,3401.956787109375,3402.9677734375,0,2021-09-15 03:00:00
12359,2021-09-15 04:00:00,3400.020263671875,3409.303466796875,3389.5869140625,3396.955810546875,0,2021-09-15 04:00:00
12360,2021-09-15 05:00:00,3397.35791015625,3402.482421875,3389.341064453125,3396.5107421875,0,2021-09-15 05:00:00
12361,2021-09-15 06:00:00,3396.621826171875,3396.621826171875,3365.9130859375,3383.578125,92882944,2021-09-15 06:00:00
12362,2021-09-15 07:00:00,3381.5283203125,3400.9169921875,3377.1533203125,3397.80908203125,0,2021-09-15 07:00:00
12363,2021-09-15 08:00:00,3401.18017578125,3414.197509765625,3396.384521484375,3396.384521484375,0,2021-09-15 08:00:00
12364,2021-09-15 09:00:00,3397.923583984375,3408.12548828125,3384.031005859375,3384.031005859375,0,2021-09-15 09:00:00
12365,2021-09-15 10:00:00,3386.738525390625,3435.0322265625,3386.738525390625,3424.0185546875,259178496,2021-09-15 10:00:00
12366,2021-09-15 11:00:00,3424.933349609375,3424.933349609375,3400.030029296875,3411.45751953125,0,2021-09-15 11:00:00
12367,2021-09-15 12:00:00,3411.571044921875,3439.98046875,3404.801513671875,3405.927490234375,0,2021-09-15 12:00:00
12368,2021-09-15 13:00:00,3408.34423828125,3436.76318359375,3404.141845703125,3432.80908203125,0,2021-09-15 13:00:00
12369,2021-09-15 14:00:00,3432.1748046875,3446.597412109375,3423.43603515625,3436.23583984375,0,2021-09-15 14:00:00
12370,2021-09-15 15:00:00,3436.27001953125,3508.66796875,3435.99560546875,3495.675048828125,566790144,2021-09-15 15:00:00
12371,2021-09-15 16:00:00,3497.705322265625,3528.083984375,3497.705322265625,3511.876953125,231951360,2021-09-15 16:00:00
12372,2021-09-15 17:00:00,3509.129638671875,3552.696533203125,3509.129638671875,3546.942626953125,304992256,2021-09-15 17:00:00
12373,2021-09-15 18:00:00,3542.1044921875,3548.095458984375,3528.66650390625,3541.8017578125,29637632,2021-09-15 18:00:00
12374,2021-09-15 19:00:00,3542.675048828125,3548.240234375,3525.218505859375,3535.869873046875,0,2021-09-15 19:00:00
12375,2021-09-15 20:00:00,3537.43310546875,3568.544677734375,3537.43310546875,3551.547119140625,296728576,2021-09-15 20:00:00
12376,2021-09-15 21:00:00,3555.443359375,3578.443359375,3555.443359375,3564.378173828125,118890496,2021-09-15 21:00:00
12377,2021-09-15 22:00:00,3564.401611328125,3594.6318359375,3557.269775390625,3592.739501953125,18739200,2021-09-15 22:00:00
12378,2021-09-16 00:00:00,3613.07373046875,3616.11376953125,3579.7412109375,3581.446533203125,0,2021-09-16 00:00:00
12379,2021-09-16 01:00:00,3582.891357421875,3606.525634765625,3582.891357421875,3594.8427734375,119101440,2021-09-16 01:00:00
12380,2021-09-16 02:00:00,3593.36376953125,3606.321533203125,3583.039794921875,3585.671630859375,27736064,2021-09-16 02:00:00
12381,2021-09-16 03:00:00,3586.92431640625,3587.37060546875,3532.33740234375,3547.487060546875,450674688,2021-09-16 03:00:00
12382,2021-09-16 04:00:00,3544.671875,3673.310791015625,3543.52783203125,3652.779296875,1650663424,2021-09-16 04:00:00
12383,2021-09-16 05:00:00,3652.738037109375,3658.783935546875,3628.902587890625,3628.902587890625,225536000,2021-09-16 05:00:00
12384,2021-09-16 06:00:00,3629.896484375,3646.823486328125,3629.6953125,3632.290771484375,0,2021-09-16 06:00:00
12385,2021-09-16 07:00:00,3633.29541015625,3645.578125,3629.825927734375,3635.6201171875,80652288,2021-09-16 07:00:00
12386,2021-09-16 08:00:00,3635.756591796875,3635.8994140625,3605.1005859375,3625.413330078125,0,2021-09-16 08:00:00
12387,2021-09-16 09:00:00,3628.3486328125,3634.232666015625,3610.079833984375,3613.801513671875,0,2021-09-16 09:00:00
12388,2021-09-16 10:00:00,3611.6396484375,3617.624755859375,3573.442626953125,3600.00341796875,120875008,2021-09-16 10:00:00
12389,2021-09-16 11:00:00,3596.55810546875,3625.22998046875,3588.305908203125,3621.833251953125,101234688,2021-09-16 11:00:00
12390,2021-09-16 12:00:00,3622.429931640625,3640.890625,3602.873291015625,3628.47802734375,0,2021-09-16 12:00:00
12391,2021-09-16 13:00:00,3631.4833984375,3641.995361328125,3561.972412109375,3566.530517578125,85381120,2021-09-16 13:00:00
12392,2021-09-16 14:00:00,3563.521728515625,3587.269775390625,3540.0087890625,3580.505615234375,566542336,2021-09-16 14:00:00
12393,2021-09-16 15:00:00,3578.58447265625,3633.87744140625,3561.13623046875,3618.896728515625,0,2021-09-16 15:00:00
12394,2021-09-16 16:00:00,3620.014404296875,3632.625,3602.8486328125,3603.533935546875,0,2021-09-16 16:00:00
12395,2021-09-16 17:00:00,3604.31396484375,3615.449951171875,3552.371826171875,3552.371826171875,0,2021-09-16 17:00:00
12396,2021-09-16 18:00:00,3552.4931640625,3577.536865234375,3551.787841796875,3577.536865234375,129095680,2021-09-16 18:00:00
12397,2021-09-16 19:00:00,3582.24072265625,3589.786376953125,3569.35400390625,3569.35400390625,68732928,2021-09-16 19:00:00
12398,2021-09-16 20:00:00,3565.83544921875,3576.699462890625,3489.8056640625,3493.23388671875,145541120,2021-09-16 20:00:00
12399,2021-09-16 21:00:00,3496.83740234375,3558.789306640625,3496.83740234375,3558.789306640625,229103616,2021-09-16 21:00:00
12400,2021-09-16 22:00:00,3558.747802734375,3566.391357421875,3536.819580078125,3555.742919921875,0,2021-09-16 22:00:00
12401,2021-09-17 00:00:00,3569.568115234375,3584.947021484375,3540.316650390625,3542.44580078125,0,2021-09-17 00:00:00
12402,2021-09-17 01:00:00,3536.889404296875,3589.30517578125,3531.90185546875,3586.047119140625,161171456,2021-09-17 01:00:00
12403,2021-09-17 02:00:00,3588.607666015625,3588.607666015625,3557.38037109375,3557.38037109375,0,2021-09-17 02:00:00
12404,2021-09-17 03:00:00,3560.2841796875,3580.291748046875,3554.579833984375,3564.7509765625,0,2021-09-17 03:00:00
12405,2021-09-17 04:00:00,3563.913818359375,3577.91162109375,3548.27490234375,3577.91162109375,0,2021-09-17 04:00:00
12406,2021-09-17 05:00:00,3580.07080078125,3585.06884765625,3552.20556640625,3564.23583984375,0,2021-09-17 05:00:00
12407,2021-09-17 06:00:00,3562.763916015625,3564.35107421875,3540.593505859375,3563.804443359375,0,2021-09-17 06:00:00
12408,2021-09-17 07:00:00,3568.47998046875,3575.14794921875,3520.39892578125,3521.28466796875,0,2021-09-17 07:00:00
12409,2021-09-17 08:00:00,3521.650390625,3537.817138671875,3516.60107421875,3537.817138671875,63690752,2021-09-17 08:00:00
12410,2021-09-17 09:00:00,3533.7978515625,3540.763427734375,3502.631103515625,3513.637451171875,0,2021-09-17 09:00:00
12411,2021-09-17 10:00:00,3509.015380859375,3520.86962890625,3439.649169921875,3463.92724609375,275030016,2021-09-17 10:00:00
12412,2021-09-17 11:00:00,3465.709716796875,3480.638671875,3438.65966796875,3452.62841796875,262121472,2021-09-17 11:00:00
12413,2021-09-17 12:00:00,3451.675048828125,3452.239013671875,3413.20068359375,3452.239013671875,190695424,2021-09-17 12:00:00
12414,2021-09-17 13:00:00,3454.92041015625,3469.81591796875,3432.021728515625,3454.090576171875,0,2021-09-17 13:00:00
12415,2021-09-17 14:00:00,3453.481201171875,3479.54248046875,3452.036865234375,3476.73388671875,0,2021-09-17 14:00:00
12416,2021-09-17 15:00:00,3476.788330078125,3476.788330078125,3444.688720703125,3452.71826171875,0,2021-09-17 15:00:00
12417,2021-09-17 16:00:00,3450.180908203125,3469.1708984375,3431.358642578125,3456.901611328125,0,2021-09-17 16:00:00
12418,2021-09-17 17:00:00,3457.368896484375,3463.4794921875,3416.29638671875,3417.43505859375,0,2021-09-17 17:00:00
12419,2021-09-17 18:00:00,3414.77783203125,3414.77783203125,3369.021240234375,3398.912353515625,561555456,2021-09-17 18:00:00
12420,2021-09-17 19:00:00,3399.517578125,3425.087646484375,3388.37744140625,3425.087646484375,78524416,2021-09-17 19:00:00
12421,2021-09-17 20:00:00,3425.5400390625,3425.5400390625,3379.15234375,3380.101806640625,0,2021-09-17 20:00:00
12422,2021-09-17 21:00:00,3378.851806640625,3405.58740234375,3356.449951171875,3405.58740234375,71069696,2021-09-17 21:00:00
12423,2021-09-17 22:00:00,3406.229736328125,3420.307861328125,3376.638671875,3376.638671875,20142080,2021-09-17 22:00:00
12424,2021-09-18 00:00:00,3397.4228515625,3404.384765625,3371.892333984375,3404.384765625,0,2021-09-18 00:00:00
12425,2021-09-18 01:00:00,3404.480712890625,3421.2919921875,3398.5888671875,3410.0341796875,94009344,2021-09-18 01:00:00
12426,2021-09-18 02:00:00,3410.709228515625,3437.222900390625,3409.0009765625,3419.093505859375,12736512,2021-09-18 02:00:00
12427,2021-09-18 03:00:00,3420.762451171875,3450.83251953125,3419.6201171875,3450.83251953125,0,2021-09-18 03:00:00
12428,2021-09-18 04:00:00,3451.79345703125,3490.055419921875,3450.83642578125,3478.56103515625,0,2021-09-18 04:00:00
12429,2021-09-18 05:00:00,3481.72900390625,3512.55517578125,3473.21630859375,3512.55517578125,255453184,2021-09-18 05:00:00
12430,2021-09-18 06:00:00,3511.046630859375,3515.008056640625,3489.07568359375,3496.51416015625,97282048,2021-09-18 06:00:00
12431,2021-09-18 07:00:00,3497.30908203125,3513.05712890625,3493.751953125,3502.360107421875,22288384,2021-09-18 07:00:00
12432,2021-09-18 08:00:00,3504.559326171875,3526.7431640625,3504.559326171875,3514.038330078125,21055488,2021-09-18 08:00:00
12433,2021-09-18 09:00:00,3515.95068359375,3528.371337890625,3506.245849609375,3517.3828125,43890688,2021-09-18 09:00:00
12434,2021-09-18 10:00:00,3517.39892578125,3540.8076171875,3514.478515625,3525.29638671875,0,2021-09-18 10:00:00
12435,2021-09-18 11:00:00,3525.067138671875,3536.88134765625,3498.653076171875,3500.128173828125,0,2021-09-18 11:00:00
12436,2021-09-18 12:00:00,3496.42138671875,3516.05615234375,3487.65625,3491.104736328125,0,2021-09-18 12:00:00
12437,2021-09-18 13:00:00,3488.395751953125,3504.274658203125,3468.54541015625,3480.544921875,0,2021-09-18 13:00:00
12438,2021-09-18 14:00:00,3478.72216796875,3488.18408203125,3471.304931640625,3478.11572265625,0,2021-09-18 14:00:00
12439,2021-09-18 15:00:00,3479.857421875,3483.87060546875,3464.526123046875,3467.181640625,0,2021-09-18 15:00:00
12440,2021-09-18 16:00:00,3471.22509765625,3482.85107421875,3440.882080078125,3440.882080078125,0,2021-09-18 16:00:00
12441,2021-09-18 17:00:00,3445.678955078125,3459.476806640625,3429.18701171875,3456.06982421875,17737728,2021-09-18 17:00:00
12442,2021-09-18 18:00:00,3455.630126953125,3455.630126953125,3434.709716796875,3441.645263671875,0,2021-09-18 18:00:00
12443,2021-09-18 19:00:00,3447.889892578125,3447.889892578125,3420.6865234375,3438.614990234375,10738688,2021-09-18 19:00:00
12444,2021-09-18 20:00:00,3440.488037109375,3440.488037109375,3380.3369140625,3399.196533203125,6898688,2021-09-18 20:00:00
12445,2021-09-18 21:00:00,3397.56201171875,3407.812744140625,3389.316650390625,3394.023681640625,0,2021-09-18 21:00:00
12446,2021-09-18 22:00:00,3393.337890625,3420.630126953125,3390.132080078125,3406.97900390625,0,2021-09-18 22:00:00
12447,2021-09-19 00:00:00,3433.287841796875,3437.35009765625,3403.276611328125,3403.276611328125,0,2021-09-19 00:00:00
12448,2021-09-19 01:00:00,3405.5068359375,3423.10888671875,3382.918701171875,3423.10888671875,0,2021-09-19 01:00:00
12449,2021-09-19 02:00:00,3417.999267578125,3435.339599609375,3410.070068359375,3422.468017578125,1429504,2021-09-19 02:00:00
12450,2021-09-19 03:00:00,3421.201171875,3425.48486328125,3406.264892578125,3413.086669921875,14111744,2021-09-19 03:00:00
12451,2021-09-19 04:00:00,3411.707763671875,3432.415283203125,3401.060546875,3409.329833984375,0,2021-09-19 04:00:00
12452,2021-09-19 05:00:00,3412.92333984375,3427.196533203125,3408.376220703125,3424.2412109375,0,2021-09-19 05:00:00
12453,2021-09-19 06:00:00,3426.118408203125,3430.91455078125,3415.951171875,3430.91455078125,0,2021-09-19 06:00:00
12454,2021-09-19 07:00:00,3431.716796875,3448.322021484375,3425.05419921875,3434.64208984375,0,2021-09-19 07:00:00
12455,2021-09-19 08:00:00,3435.934814453125,3446.006591796875,3433.508056640625,3438.371337890625,0,2021-09-19 08:00:00
12456,2021-09-19 09:00:00,3437.8486328125,3442.888427734375,3416.6220703125,3421.966796875,0,2021-09-19 09:00:00
12457,2021-09-19 10:00:00,3419.8759765625,3421.905517578125,3405.12646484375,3406.75732421875,0,2021-09-19 10:00:00
12458,2021-09-19 11:00:00,3405.255615234375,3405.255615234375,3315.36474609375,3327.80029296875,355042304,2021-09-19 11:00:00
12459,2021-09-19 12:00:00,3326.2568359375,3346.957275390625,3314.876220703125,3342.4365234375,157930496,2021-09-19 12:00:00
12460,2021-09-19 13:00:00,3341.37109375,3360.24755859375,3339.674560546875,3354.587646484375,0,2021-09-19 13:00:00
12461,2021-09-19 14:00:00,3355.84228515625,3366.275634765625,3348.549072265625,3348.7509765625,54744064,2021-09-19 14:00:00
12462,2021-09-19 15:00:00,3345.962158203125,3380.476806640625,3344.269775390625,3364.5,0,2021-09-19 15:00:00
12463,2021-09-19 16:00:00,3364.98095703125,3374.18115234375,3354.631591796875,3358.110595703125,0,2021-09-19 16:00:00
12464,2021-09-19 17:00:00,3357.620361328125,3367.804931640625,3331.762939453125,3346.504150390625,0,2021-09-19 17:00:00
12465,2021-09-19 18:00:00,3347.313720703125,3380.677490234375,3340.92529296875,3365.695068359375,0,2021-09-19 18:00:00
12466,2021-09-19 19:00:00,3365.60009765625,3369.309326171875,3341.881103515625,3345.31640625,0,2021-09-19 19:00:00
12467,2021-09-19 20:00:00,3343.392333984375,3366.235107421875,3336.962890625,3361.553955078125,0,2021-09-19 20:00:00
12468,2021-09-19 21:00:00,3362.744873046875,3368.495361328125,3342.587890625,3347.375,0,2021-09-19 21:00:00
12469,2021-09-19 22:00:00,3347.271240234375,3359.35498046875,3286.17236328125,3294.215087890625,384520192,2021-09-19 22:00:00
12470,2021-09-20 00:00:00,3329.670654296875,3343.325439453125,3273.551025390625,3282.116943359375,250425344,2021-09-20 00:00:00
12471,2021-09-20 01:00:00,3285.41552734375,3316.669921875,3280.23046875,3314.9990234375,96619520,2021-09-20 01:00:00
12472,2021-09-20 02:00:00,3314.97412109375,3317.165283203125,3221.35546875,3221.35546875,641225728,2021-09-20 02:00:00
12473,2021-09-20 03:00:00,3211.46435546875,3215.544189453125,3168.761474609375,3196.28955078125,890688512,2021-09-20 03:00:00
12474,2021-09-20 04:00:00,3187.890625,3216.3759765625,3166.077392578125,3201.801025390625,204823552,2021-09-20 04:00:00
12475,2021-09-20 05:00:00,3202.440673828125,3218.93798828125,3196.747314453125,3207.734619140625,0,2021-09-20 05:00:00
12476,2021-09-20 06:00:00,3209.8271484375,3210.761962890625,3169.853515625,3184.2294921875,89895936,2021-09-20 06:00:00
12477,2021-09-20 07:00:00,3185.525634765625,3198.994873046875,3107.28271484375,3121.956298828125,845419520,2021-09-20 07:00:00
12478,2021-09-20 08:00:00,3123.37060546875,3162.46923828125,3116.005859375,3159.463134765625,863451136,2021-09-20 08:00:00
12479,2021-09-20 09:00:00,3158.418701171875,3168.75244140625,3135.59228515625,3135.871826171875,151132160,2021-09-20 09:00:00
12480,2021-09-20 10:00:00,3134.50048828125,3172.613525390625,3118.420654296875,3120.295654296875,779106304,2021-09-20 10:00:00
12481,2021-09-20 11:00:00,3122.820068359375,3125.26708984375,3018.05859375,3045.662353515625,879507456,2021-09-20 11:00:00
12482,2021-09-20 12:00:00,3044.018798828125,3062.25390625,2940.839111328125,3021.830078125,2080038912,2021-09-20 12:00:00
12483,2021-09-20 13:00:00,3023.80322265625,3086.9912109375,2989.42724609375,3081.962646484375,1580281856,2021-09-20 13:00:00
12484,2021-09-20 14:00:00,3087.935302734375,3090.4775390625,3052.321044921875,3062.385009765625,453003264,2021-09-20 14:00:00
12485,2021-09-20 15:00:00,3061.038330078125,3096.708984375,3041.576171875,3091.7138671875,535732224,2021-09-20 15:00:00
12486,2021-09-20 16:00:00,3090.36962890625,3120.21923828125,3065.002197265625,3093.451416015625,622737408,2021-09-20 16:00:00
12487,2021-09-20 17:00:00,3094.05615234375,3111.92333984375,3076.780029296875,3101.829833984375,172333056,2021-09-20 17:00:00
12488,2021-09-20 18:00:00,3100.666259765625,3104.709228515625,3014.794189453125,3014.794189453125,92821504,2021-09-20 18:00:00
12489,2021-09-20 19:00:00,3022.016357421875,3075.842041015625,2980.011962890625,3071.495849609375,1321162752,2021-09-20 19:00:00
12490,2021-09-20 20:00:00,3074.040771484375,3079.83349609375,2994.20849609375,3014.4912109375,0,2021-09-20 20:00:00
12491,2021-09-20 21:00:00,3019.860107421875,3045.3974609375,3012.88916015625,3019.0205078125,298561536,2021-09-20 21:00:00
12492,2021-09-20 22:00:00,3018.04443359375,3056.8076171875,2968.95947265625,2986.051025390625,0,2021-09-20 22:00:00
12493,2021-09-21 00:00:00,2977.310546875,2977.997314453125,2826.068603515625,2889.2314453125,0,2021-09-21 00:00:00
12494,2021-09-21 01:00:00,2882.841552734375,2991.1826171875,2876.974609375,2990.101318359375,1429094400,2021-09-21 01:00:00
12495,2021-09-21 02:00:00,2992.6669921875,3028.703857421875,2982.48974609375,3022.615478515625,214401024,2021-09-21 02:00:00
12496,2021-09-21 03:00:00,3020.78369140625,3020.78369140625,2990.96240234375,3004.37060546875,0,2021-09-21 03:00:00
12497,2021-09-21 04:00:00,2999.9208984375,3015.681884765625,2968.16455078125,2974.68310546875,0,2021-09-21 04:00:00
12498,2021-09-21 05:00:00,2976.13232421875,3004.79833984375,2952.7802734375,2996.154541015625,380932096,2021-09-21 05:00:00
12499,2021-09-21 06:00:00,2995.45556640625,3046.394775390625,2995.45556640625,3034.28564453125,350767104,2021-09-21 06:00:00
12500,2021-09-21 07:00:00,3037.79638671875,3061.059814453125,3032.21435546875,3061.059814453125,0,2021-09-21 07:00:00
12501,2021-09-21 08:00:00,3071.440673828125,3089.802001953125,3057.207275390625,3074.996826171875,47087616,2021-09-21 08:00:00
12502,2021-09-21 09:00:00,3077.647705078125,3077.647705078125,3049.34326171875,3049.34326171875,0,2021-09-21 09:00:00
12503,2021-09-21 10:00:00,3050.579833984375,3096.0556640625,3044.371337890625,3080.461181640625,0,2021-09-21 10:00:00
12504,2021-09-21 11:00:00,3081.762451171875,3088.053955078125,3060.50146484375,3060.770263671875,231557120,2021-09-21 11:00:00
12505,2021-09-21 12:00:00,3062.830322265625,3083.74267578125,3029.87109375,3029.87109375,0,2021-09-21 12:00:00
12506,2021-09-21 13:00:00,3028.139892578125,3055.09521484375,3014.685791015625,3033.35400390625,0,2021-09-21 13:00:00
12507,2021-09-21 14:00:00,3032.64404296875,3032.64404296875,2976.144287109375,2989.838134765625,0,2021-09-21 14:00:00
12508,2021-09-21 15:00:00,2990.034912109375,3051.72998046875,2988.53955078125,3032.636962890625,182179840,2021-09-21 15:00:00
12509,2021-09-21 16:00:00,3036.4453125,3041.843505859375,2943.14013671875,2943.14013671875,0,2021-09-21 16:00:00
12510,2021-09-21 17:00:00,2944.08154296875,2951.735107421875,2881.41015625,2898.449462890625,685942784,2021-09-21 17:00:00
12511,2021-09-21 18:00:00,2913.093505859375,2940.972412109375,2898.042236328125,2898.281494140625,310026240,2021-09-21 18:00:00
12512,2021-09-21 19:00:00,2902.817138671875,2915.914306640625,2870.1708984375,2902.248046875,0,2021-09-21 19:00:00
12513,2021-09-21 20:00:00,2890.683349609375,2914.732177734375,2760.615966796875,2761.741455078125,655159296,2021-09-21 20:00:00
12514,2021-09-21 21:00:00,2776.4716796875,2848.87109375,2709.145263671875,2825.738525390625,2300043264,2021-09-21 21:00:00
12515,2021-09-21 22:00:00,2823.960205078125,2827.850341796875,2745.412109375,2745.412109375,0,2021-09-21 22:00:00
12516,2021-09-22 00:00:00,2763.209228515625,2824.162109375,2743.582763671875,2773.5234375,0,2021-09-22 00:00:00
12517,2021-09-22 01:00:00,2775.831787109375,2888.10888671875,2763.54443359375,2864.803955078125,780750848,2021-09-22 01:00:00
12518,2021-09-22 02:00:00,2867.57958984375,2873.847900390625,2853.64013671875,2862.383544921875,0,2021-09-22 02:00:00
